KOD,0.013429199461035607,0.025872680109986678,0.030996639733733383,0.03279585637167867,0.03351047721046645
AQMS,0.017272592163224715,0.022021658474321592,0.024051715370629743,0.027388547221503887,0.025126979720507973
ASLN,0.03928389654598683,0.04935751907147139,0.06105763949478614,0.0640611214513489,0.07285558271741759
TRPX,0.01301385818955466,0.020038408703321655,0.026504290888268275,0.023095201787568517,0.023756677317675823
HX,0.014951023521853457,0.015106861030172987,0.017519789512111125,0.020357729667932627,0.02138581657179737
BIMI,0.03544064405480885,0.03259959792712382,0.05017799965355238,0.06295751290967005,0.06823679972753968
SAEX,0.023003049440154136,0.03642261384538367,0.049671802345386616,0.05518141891675204,0.05804282671982028
BRN,0.050148655396089856,0.0714415042720583,0.07366777726560256,0.08214389439180601,0.07897648691377465
ONTX,0.13263392496192442,0.11253692981469163,0.12206967539580625,0.13066061077200916,0.13439728392143127
CANF,0.01679144072476459,0.016846198041638373,0.021490844076082004,0.025072114224852865,0.02870827677248289
SRRA,0.018856309194560838,0.023220633272307403,0.02769166695006126,0.03972255519876637,0.04219070777072465
YTEN,0.028669972367815714,0.037763329243280346,0.04438152216259883,0.03516873112024751,0.036865515788139146
NAVB,0.0337822309050802,0.04120715751322145,0.04530353184502242,0.044842545882016416,0.052545253144229614
TKKS,0.0014538168443030684,0.05879112699788968,0.08337871761659055,0.08059065610080371,0.0740580290016877
PT,0.04692816277081373,0.05217652099211251,0.0651496421182167,0.0717476677611408,0.07611995953081167
NK,0.020231268667876827,0.026349071457360828,0.03017952436905592,0.031092928437849682,0.030132279433475972
LXRX,0.018792683850716443,0.030266678576012302,0.03175587212258122,0.040031356764992775,0.04040622982615549
SQNS,0.022934368720871564,0.029642399655715128,0.02988641939951786,0.033692121951324996,0.030618049237631756
CRTX,0.018699519226381116,0.02140578088622067,0.024777264844488354,0.029857606247107895,0.030966170346633928
HFFG,0.015239576681711463,0.019450227411926282,0.016014701043742564,0.016825362716325985,0.015935426970446108
AKER,0.051081952446895895,0.05036371662512971,0.049185755469224525,0.04928440466117303,0.054616145865436984
GLMD,0.011907690785426845,0.017060354666014462,0.020857814938314883,0.020474215792203647,0.02188186278692453
JG,0.015419533577558632,0.02030187007926105,0.022939732636046234,0.021413104671447927,0.027911293422555144
CBLI,0.033729819535524584,0.04726334168503105,0.04378663325177525,0.04284571205179058,0.04316037244311482
VBIV,0.02014864605509056,0.029126250775195567,0.031210903361113613,0.03167693891005416,0.03230924062558686
RAPT,0.020073153819042518,0.05738710730761781,0.059665504985419525,0.06363197165008895,0.06350573422935393
EVLO,0.024172060508106424,0.025800368984599652,0.02624412807622895,0.02920125660460246,0.02686347652144536
AKTX,0.01499196331690165,0.01667871192564808,0.017690763897666956,0.019570983319765062,0.022177140533159348
ADXS,0.03629898110403074,0.05500891585215772,0.05089494144477127,0.06357121819046826,0.06066489390307161
PDSB,0.02297888138493056,0.03498293045691713,0.03406195922655325,0.03421875725359219,0.03749702605036551